지점,일시,가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2)
159,2024-10-13,11.4,6.6,1200,2.95,16.18
159,2024-10-14,11.4,0.1,1200,1.18,6.29
159,2024-10-15,11.3,0.1,1100,1.24,4.52
159,2024-10-16,11.3,6.6,1200,2.82,14.19
159,2024-10-17,11.2,1,1000,1.45,7.74
159,2024-10-18,11.2,0.1,1000,0.89,4.16
159,2024-10-19,11.2,2.7,1000,2.12,7.39
159,2024-10-20,11.2,0.4,1200,1.34,6.11
159,2024-10-21,11.1,1.5,1100,1.56,9.93
159,2024-10-22,11.1,0,1200,0.38,1.73
159,2024-10-23,11,9,1200,2.71,17.54
159,2024-10-24,11,10,1200,2.75,17.87
159,2024-10-25,11,6.4,1100,2.43,13.48
159,2024-10-26,10.9,9.1,1200,2.65,15.44
159,2024-10-27,10.9,2.2,900,1.42,6.39
159,2024-10-28,10.9,2.5,900,1.58,6.88
159,2024-10-29,10.9,4.7,1000,2.21,11.86
159,2024-10-30,10.8,9.9,1100,2.46,15.35
159,2024-10-31,10.8,2.9,1300,1.81,10.05
296,2024-05-01,13.6,2.1,1200,2.62,13.64
296,2024-05-02,13.6,11.3,1100,3.56,27.67
296,2024-05-03,13.7,11.5,1200,3.54,28.28
296,2024-05-04,13.7,11.4,1200,3.55,27.59
296,2024-05-05,13.7,0,1100,0.6,3.08
296,2024-05-06,13.8,4.2,1200,3.43,19.98
296,2024-05-07,13.8,1.4,1000,2.76,8.8
296,2024-05-08,13.8,6.1,1300,3.11,20.98
296,2024-05-09,13.9,11.3,1200,3.88,27.38
296,2024-05-10,13.9,11.5,1200,3.47,27.79
296,2024-05-11,13.9,1.8,1100,1.97,12.93
296,2024-05-12,13.9,2.4,1300,3.54,15.2
296,2024-05-13,14,11.5,1200,3.66,29.19
296,2024-05-14,14,11.6,1200,3.6,28.98
296,2024-05-15,14,11.3,1200,3.63,29.04
296,2024-05-16,14.1,9.6,1200,3.67,27.95
296,2024-05-17,14.1,11.3,1200,3.7,28.08
296,2024-05-18,14.1,11.7,1200,3.58,29.03
296,2024-05-19,14.1,11.7,1200,3.64,29.4
296,2024-05-20,14.1,11.3,1100,3.52,27.9
296,2024-05-21,14.2,11.2,1200,3.5,27.81
296,2024-05-22,14.2,9,1200,3.37,24.4
296,2024-05-23,14.2,11.5,1200,3.56,28.09
296,2024-05-24,14.2,11.7,1100,3.45,28.05
296,2024-05-25,14.2,8,1300,3.16,24.59
296,2024-05-26,14.3,2.7,1200,2.76,15.21
296,2024-05-27,14.3,8.5,1300,3.27,23.9
296,2024-05-28,14.3,6.6,1200,3.58,23.42
296,2024-05-29,14.3,11.8,1200,3.54,28.95
296,2024-05-30,14.3,0.9,1400,2.19,13.78
296,2024-05-31,14.4,9.9,1200,3.54,27.42
296,2024-06-01,14.4,6.6,1100,3.1,20.49
296,2024-06-02,14.4,6.4,1100,3.23,20.85
296,2024-06-03,14.4,4.9,1200,3.25,20.06
296,2024-06-04,14.4,10.8,1100,3.73,29.25
296,2024-06-05,14.4,10.3,1100,3.51,26.64
296,2024-06-06,14.4,1.4,1100,2.55,15.21
296,2024-06-07,14.4,9.3,1100,3.35,24.41
296,2024-06-08,14.5,0.1,900,0.96,5.69
296,2024-06-09,14.5,2.4,1500,2.34,13.11
296,2024-06-10,14.5,9,1200,3.41,25.67
296,2024-06-11,14.5,10.8,1200,3.47,26.92
296,2024-06-12,14.5,11,1200,3.43,27.55
296,2024-06-13,14.5,11.2,1200,3.4,27.93
296,2024-06-14,14.5,11.8,1200,3.58,29.25
296,2024-06-15,14.5,11.2,1200,3.51,27.66
296,2024-06-16,14.5,9.8,1000,3.29,25.37
296,2024-06-17,14.5,0.8,1300,1.95,12.83
296,2024-06-18,14.5,11.8,1200,3.56,29.11
296,2024-06-19,14.5,9.9,1300,3.36,24.99
296,2024-06-20,14.5,0,1000,1.13,8.02
296,2024-06-21,14.5,5.9,1300,2.59,18.62
296,2024-06-22,14.5,0,1000,0.49,2.87
296,2024-06-23,14.5,1.1,1600,2.11,11.79
296,2024-06-24,14.5,4,1200,2.95,17.49
296,2024-06-25,14.5,1.4,1200,2.07,15.43
296,2024-06-26,14.5,8.5,1300,2.95,23.13
296,2024-06-27,14.5,0,1300,1.25,8.68
296,2024-06-28,14.5,11.8,1100,3.43,28.9
296,2024-06-29,14.5,1.1,1100,1.8,9.72
296,2024-06-30,14.5,0,1400,0.9,3.68
296,2024-07-01,14.5,7.6,1300,3.27,23.58
296,2024-07-02,14.5,0,1200,1.09,5.53
296,2024-07-03,14.5,4.8,1200,3.74,16.36
296,2024-07-04,14.5,10.2,1200,3.47,26.41
296,2024-07-05,14.5,7.2,1300,3.47,21.67
296,2024-07-06,14.4,5.3,1300,2.69,19.44
296,2024-07-07,14.4,1.4,1200,2.05,12.4
296,2024-07-08,14.4,0,1200,0.64,4.71
296,2024-07-09,14.4,0,1200,0.62,3.79
296,2024-07-10,14.4,1.5,1500,2.2,9.37
296,2024-07-11,14.4,0.3,1200,1.72,11.77
296,2024-07-12,14.4,9.2,1200,3.53,25.22
296,2024-07-13,14.3,3.6,900,2.54,15.44
296,2024-07-14,14.3,0,900,0.97,5.11
296,2024-07-15,14.3,0.7,1100,2.43,14.67
296,2024-07-16,14.3,0,900,0.93,4.44
296,2024-07-17,14.3,2.2,1500,2.83,13.91
296,2024-07-18,14.2,0,900,1.16,6.77
296,2024-07-19,14.2,1.8,1000,1.82,9.51
296,2024-07-20,14.2,5.3,1300,3.46,18.73
296,2024-07-21,14.2,9.3,1100,3.7,25.58
296,2024-07-22,14.2,6,1100,3.19,21.78
296,2024-07-23,14.1,3.3,1200,2.66,16.54
296,2024-07-24,14.1,1.8,1100,2.92,12.59
296,2024-07-25,14.1,9.5,1300,3.42,25.46
296,2024-07-26,14.1,6.3,1200,2.8,21.33
296,2024-07-27,14,7.3,1200,3.52,23.73
296,2024-07-28,14,8.5,1300,3.34,21.59
296,2024-07-29,14,9,1100,3.46,24.06
296,2024-07-30,14,11.4,1200,3.48,27.95
296,2024-07-31,13.9,11.2,1200,3.42,27.23
296,2024-08-01,13.9,10.9,1300,3.29,27.09
296,2024-08-02,13.9,11.4,1200,3.42,27.14
296,2024-08-03,13.8,7.1,1000,2.88,19.35
296,2024-08-04,13.8,5.9,1300,3.01,17.68
296,2024-08-05,13.8,8.4,1200,3.22,22.18
296,2024-08-06,13.8,5.9,1000,2.52,17.68
296,2024-08-07,13.7,9.9,1300,3.18,24.57
296,2024-08-08,13.7,6.9,1100,2.83,17.92
296,2024-08-09,13.7,8.1,1300,3.42,22.05
296,2024-08-10,13.6,10.1,1300,3.17,23.78
296,2024-08-11,13.6,7.6,1100,3.22,21.43
296,2024-08-12,13.6,11,1300,3.28,25.68
296,2024-08-13,13.6,10.4,1300,3.21,24.61
296,2024-08-14,13.5,9.8,1100,2.81,23.55
296,2024-08-15,13.5,8.3,1200,3.26,23.16
296,2024-08-16,13.4,7.6,1200,3.33,21.72
296,2024-08-17,13.4,9.4,1100,3.29,23.25
296,2024-08-18,13.4,10.1,1300,3.05,23.58
296,2024-08-19,13.4,6.8,1200,2.51,17.7
296,2024-08-20,13.3,3.1,1300,2.18,12.19
296,2024-08-21,13.3,1.6,1300,2.21,11.84
296,2024-08-22,13.3,6.5,1200,3.39,21.07
296,2024-08-23,13.2,11,1200,3.31,24.76
296,2024-08-24,13.2,9.9,1100,2.7,21.14
296,2024-08-25,13.2,10.3,1100,3.01,22.11
296,2024-08-26,13.1,5.9,1000,2.28,15.04
296,2024-08-27,13.1,2.2,1300,1.78,14.32
296,2024-08-28,13,1,1400,1.71,9.09
296,2024-08-29,13,6.5,1400,2.82,20.4
296,2024-08-30,13,6.4,1200,2.75,20.77
296,2024-08-31,12.9,9.6,1200,3.29,23.05
296,2024-09-01,12.9,9.9,1300,3.12,22.16
296,2024-09-02,12.9,3.5,1000,2.8,13.13
296,2024-09-03,12.8,3.2,1400,2.69,15.11
296,2024-09-04,12.8,10.8,1300,3.28,24.06
296,2024-09-05,12.8,11.1,1200,3.2,23.79
296,2024-09-06,12.7,1.2,1000,2.03,9.09
296,2024-09-07,12.7,3.7,1200,2.66,15.81
296,2024-09-08,12.7,3.9,1100,2.83,13.67
296,2024-09-09,12.6,7.4,1300,2.87,18.83
296,2024-09-10,12.6,9.3,1200,3.24,21.16
296,2024-09-11,12.6,1,1300,2.41,10.85
296,2024-09-12,12.5,2.8,1000,2.3,11.1
296,2024-09-13,12.5,9.9,1100,3.07,21.38
296,2024-09-14,12.4,9.3,1200,2.92,20.57
296,2024-09-15,12.4,5.3,1300,2.06,14.72
296,2024-09-16,12.4,3,1200,3.41,16.37
296,2024-09-17,12.3,6.3,1000,2.58,15.57
296,2024-09-18,12.3,8.9,1100,3.15,21.32
296,2024-09-19,12.3,9.4,1200,2.97,20.43
296,2024-09-20,12.2,0,1000,0.52,3.01
296,2024-09-21,12.2,0,1200,0.29,1.22
296,2024-09-22,12.2,0.3,1500,1.18,7.01
296,2024-09-23,12.1,8.8,1200,2.82,20.37
296,2024-09-24,12.1,4.4,1100,2.92,15.92
296,2024-09-25,12,4.2,1300,2.86,15.45
296,2024-09-26,12,8.6,1200,2.66,17.95
296,2024-09-27,12,4.1,1000,2.4,12.08
296,2024-09-28,11.9,4.5,1000,2.3,13.16
296,2024-09-29,11.9,7.7,1100,3.04,18.01
296,2024-09-30,11.9,7.3,1000,2.58,16.45
296,2024-10-01,11.8,5.7,1100,2.65,15.75
296,2024-10-02,11.8,7.7,1100,2.96,18.53
296,2024-10-03,11.8,0.2,1300,1.27,6.59
296,2024-10-04,11.7,8.7,1200,2.66,18.75
296,2024-10-05,11.7,6.1,1000,2.17,14.79
296,2024-10-06,11.6,0.3,1200,1.33,5.82
296,2024-10-07,11.6,0.1,1100,1.35,7.08
296,2024-10-08,11.6,6.3,1100,2.7,14.89
296,2024-10-09,11.5,3.4,1200,1.96,12.02
296,2024-10-10,11.5,5.2,1200,2.86,14.88
296,2024-10-11,11.5,8.5,1100,2.45,15.97
296,2024-10-12,11.4,9,1200,2.69,16.85
296,2024-10-13,11.4,5.9,1100,2.76,14.98
296,2024-10-14,11.4,0,1200,1.07,5.41
296,2024-10-15,11.3,0.1,1100,1.29,5.51
296,2024-10-16,11.3,6.4,1200,1.92,13.05
296,2024-10-17,11.2,0.5,1000,1.09,7.6
296,2024-10-18,11.2,0.2,1100,1.37,5.34
296,2024-10-19,11.2,3.3,900,1.78,8.58
296,2024-10-20,11.2,0.1,1100,1.21,6.77
296,2024-10-21,11.1,1,1300,1.35,8.1
296,2024-10-22,11.1,0,1400,0.45,2.02
296,2024-10-23,11,9.2,1100,2.59,16.89
296,2024-10-24,11,9.9,1200,2.59,16.87
296,2024-10-25,11,4.5,1200,1.94,11.05
296,2024-10-26,10.9,9.5,1100,2.41,15.93
296,2024-10-27,10.9,1.5,900,1.14,5.41
296,2024-10-28,10.9,2.2,900,1.48,7.24
296,2024-10-29,10.9,4.6,900,1.92,11.71
296,2024-10-30,10.8,9.6,1200,2.39,14.97
296,2024-10-31,10.8,1.4,1200,1.51,8.03
